,text,sentiment
742,"['RT', 'TheDomino', 'Tesla', 'TSLA', 'market', 'value', 'went', '200', 'billion', 'first', 'time', 'ever', 'Making', 'worth', 'much', 'Disney', 'DIS', 'or…']",positive
743,"['Updated', 'fact', 'sheets', 'DSVpanalpina', 'amp', 'Össur', 'Denmark', 'Q1', '2020', 'reporting', 'Gabriel', 'Q2', '20192020', 'reporting', 'nobiz', 'dkbiz', 'sebiz', 'aktier', 'aksjer', 'OMX', 'OSEBX', 'OBX', 'udbytte', 'utbytte', 'stocks', 'osinko', 'osakkeet', 'dividend', 'dkpol', 'httpstconCnYh4EFCC']",neutral
744,"['RT', 'DeItaOne', 'TESLAS', 'ELON', 'MUSK', 'CALLS', 'BREAKUP', 'AMAZON', 'AMZN', 'TSLA']",positive
745,"['RT', 'eWhispers', 'earnings', 'week', 'httpstcolObOE0dgsr', 'AMZN', 'TSLA', 'MSFT', 'AAPL', 'AMD', 'BA', 'FB', 'LUV', 'MMM', 'GE', 'AAL', 'UPS', 'TWTR', 'PFE', '…']",neutral
746,"['Retail', 'fallout', 'V', 'MC', 'gt', 'JC', 'Penney', 'explores', 'bankruptcy', 'hopes', 'recovery', 'fade', 'sources', 'say', 'httpstcoWpZADdoMuc']",positive
747,"['long', 'focus', 'groups', 'Here’s', 'everything', 'need', 'know', 'new', 'data', 'that’s', 'directing', 'Hollywood', 'viac', 'cmcsa', 'dis', 'nflx', 'aapl', 'sne', 'roku', 'amzn', 'disca', 'lgf', 'twtr', 'fox', 'fb', 'goog', 'snap', 'stx', 'mgm', 'httpstcoHpa5PTk37E']",positive
748,"['Reliance', 'Steel', 'amp', 'Aluminum', 'RS', 'Issues', 'Quarterly', 'Earnings', 'Results', 'httpstcoPCgkGYPBos', 'stocks']",neutral
749,"['read', 'articles', 'see', 'good', '🔥🔥🔥', 'stocks', 'upcoming', 'week', '📊💻💰💰💰', 'stocks', 'robinhood']",positive
750,"['updates', 'SPY', 'trades', 'comments', 'SPX', '1132', 'httpstcoaGpd3sXof2']",neutral
751,"['RT', 'frankmottek', 'Demand', 'Get', 'MottekOnMoney', 'Special', 'Edition', 'podcast', 'Coronaviruscrisis', 'BearMarket', 'Oil', 'stocks', 'MainStreet…']",positive
752,"['RT', 'ReutersBiz', 'Australia', 'force', 'Facebook', 'Google', 'share', 'advertising', 'revenue', 'local', 'media', 'firms', 'becoming', 'one', 'first', 'count…']",negative
753,"['Heres', 'little', 'something', 'buried', 'BACs', 'Q1', 'earnings', '1']",neutral
754,"['RT', 'ChrisDungeon', 'Innovation', 'nothing', 'many', 'RampD', 'dollars', 'AAPL', 'came', 'Mac', 'IBM', 'spending', 'le…']",positive
755,"['RT', 'SethCL', 'SPY', 'SPX', 'youre', 'familiar', 'pattern', 'typically', 'bullish', 'Ichimoku', 'cloud', 'sycophants', 'e…']",positive
756,"['RT', 'NorthmanTrader', 'Goldman', 'also', 'says', 'lows', 'SPX', '3000', 'target']",negative
757,"['ES', '3007', 'backtesting', 'vs', 'prior', 'low', '3005', 'Key', 'time', 'Ricky’s', 'train', 'going', 'full', 'speed', 'towards', 'targets', 'Beauty💆\u200d♂️', 'ESF', 'SPX', 'SPY', 'httpstcoZaVJo8RCyf']",positive
758,"['Looking', 'best', 'auto', 'stocks', 'invest', 'Check', 'handcurated', 'list', '40', 'topperforming', 'companies', 'industry', 'httpstcoLSWWsk7YV4', 'stocks', 'investing', 'httpstcoAY2O26HCnE']",positive
759,"['DBMM', 'Stocks', 'StockMarket', 'DigitalBrandMediaAndMarketingGroup', 'releases', 'Q2', 'EPS', 'httpstcosavSNTKlN1', 'contrast', 'Q1', 'Sales', 'Tumbled', '49626', '0', 'millions', '000', 'per', 'share', 'httpstcoReoSrnrIhx']",neutral
760,"['ConocoPhillips', 'COP', '200000', 'boepd', 'Chevron', 'CVX', '125000', 'bpd', 'Occidental', 'OXY', '85000', 'boepd', 'Apache', 'APA', 'said', 'would', 'cut', 'Permian', 'rig', 'counts', 'zero', 'Continental', 'CLR', 'said', 'would', 'reduce', 'production', 'April', 'May', '30', 'httpstcopMMSxigjSA']",negative
761,"['Realogy', 'Holdings', 'Corp', 'RLGY', 'Short', 'Interest', 'Update', 'httpstcoKtMrbE05ng', 'stocks']",positive
762,"['NERV', '72', 'Overpanic', 'OVERSOLD📈🍾💸🛒', 'AAPL', 'AMD', 'AMRN', 'AAL', 'BAC', 'AMZN', 'MSFT', 'BA', 'ABT', 'TSLA', 'X', 'NVDA', 'GE', 'DIS', 'CCL', 'UBER', 'DAL', 'NFLX', 'FB', 'F', 'MU', 'SQ', 'ZM', 'XOM', 'GILD', 'ROKU', 'UAL', 'JPM', 'ABBV', 'FCX', 'SNAP', 'BABA', 'WFC', 'RCL', 'BB', 'HSBC', 'LYG', 'TEVA', 'C', 'OXY', 'JNJ', 'LYFT', 'LK', 'ZM', 'httpstcoGwNBPlqb3j']",negative
763,"['2', 'million', 'Robinhood', 'accounts', 'rammed', 'OTM', 'call', 'options', 'evaporated', 'QQQ', 'SPX']",neutral
764,"['AAPL', '1hour', 'view', '406', 'update', 'presented', 'members', 'httpstco7pgSLh5SPg', 'pullback', 'completed', 'flat', 'structure', 'amp', 'resumed', 'higher', 'Elliottwave', 'Trading', 'Apple', 'httpstcoHryzfh471U']",neutral
765,"['RT', 'iflickerman', 'Free', 'Retail', 'Back', 'Amazon', 'AMZN', 'ready', 'Chapter', '11', '🤣🤣🤣', 'JuliaLaRoche', 'httpstcot4S8BD3REg']",positive
766,"['RT', 'AmericanBanking', 'Jefferies', 'Financial', 'Group', 'Reaffirms', '“Buy”', 'Rating', 'Alphabet', 'GOOG', 'httpstcor2A7GeIc6F', 'stocks']",neutral
767,"['SPY', 'QQQ', 'IWM', 'SPX', 'NDX', 'RUT', 'AMZN', 'NFLX', 'AAPL', 'MSFT', 'BA', 'TSLA', 'Stocks', 'amp', 'Option', 'Alert', 'Service', 'httpstcoZXTYWWzaA8', 'IBB', 'Sell']",negative
768,"['UnitedHealth', 'Group', 'UNH', '💰', 'QUOTE', 'UNH', '⬆', 'Tue', 'Jun', '02', 'Closed', '30631', 'USD', '012', 'gain', 'previous', 'close', '📈', '📈', '📈', '📊', 'ANALYSIS', 'UnitedHealth', 'Group', 'nationalized', '☭', '☭', '☭']",positive
769,"['last', '30', 'days', 'broad', 'ETFs', 'seen', 'huge', 'inflows', 'money', 'rebounding', 'horrible', 'yearetf', 'money', 'seen', '30days', '30day', 'bestday', 'stocks', 'markets', 'flows', 'economy', 'economics', 'recession', 'bearmarket', 'bullmarket', 'investing', 'httpstco9KriEjC9Ur']",negative
770,"['successful', 'StockMarket', 'must', 'know', 'power', 'compounding', 'Compounding', 'possible', 'invest', 'stocks', 'companies', 'hold', 'long', 'time', 'Huge', 'returns', 'made', 'holding', 'long', 'run', 'reliancejio', 'TheOfficialSBI']",positive
771,"['Lots', 'replanting', 'HD', 'httpstcoNGcHkbT7yo']",neutral
772,"['MRK', 'VOLUME', 'POINT', 'WOULD', 'INDICATE', 'MAKES', 'REALISTIC', '80', 'EXTRA', 'SAVE', 'LITTLE', 'BACKFOR', 'RAINY', 'DAY', 'VIX', 'LOWER', 'GL', 'MAY', 'FORCE']",neutral
773,"['PrivateDebt', 'Equities', 'Stocks', 'BIOX', 'hand', 'company', 'issued', 'capital', '50', 'million', 'dollars', 'quarter', 'private', 'placement', 'convertible', 'note', 'maturing', '2023', '425', 'million', 'dollars', 'Argentina', 'httpstcorNGEMRnduX', '…']",negative
774,"['Dont', 'miss', 'next', 'FREE', 'OPTION', 'TRADE', 'Sign', 'Daily', 'Free', 'Trades', 'httpstcoJygh6huARA', 'NVDA', 'TSLA', 'GS', 'REGN', 'BAC', 'GOOGL', 'FB']",positive
775,"['RT', 'DKellerCMT', 'Stocks', 'bonds', 'lockstep', 'last', 'month', 'SPY', 'TLT', 'ratio', 'essentially', 'rangebound', 'like', 'SPX', 'W…']",positive
776,"['RT', 'moneycontrolcom', '⚡️', '“Mornings', 'MC', 'Stock', 'Market', 'Updates', 'Serving”', 'httpstco24GpOMIONQ', 'Stocks', 'StockMarket', 'StocksToWatc…']",neutral
777,"['SPX', 'think', 'price', 'moves', 'lower', 'plenty', 'time', 'wait', 'show', 'wants', 'move', 'lower', 'last', 'weeks', 'high', 'last', 'changed', 'bearishJust', 'wait', 'confirmation']",negative
778,"['Gold', 'equities', 'present', '“an', 'island', 'value', 'backdrop', 'trouble”', 'Sprott', 'Asset', 'Management', 'senior', 'portfolio', 'manager', 'John', 'Hathaway', 'says', 'GOLD', 'stocks', 'equities', 'markets', 'investing', 'httpstcorlTN3s2WQl']",positive
779,"['Bloomberg', 'Investors', 'Spending', 'Fresh', 'Billions', 'Hedging', 'Market', 'Mania', 'VIX', 'SPY', 'SPX', 'ESF', 'httpstco98BuOZAVdJ', 'via', 'GoogleNews']",positive
780,"['masterlongevity', 'Miljenkoz', 'zipjet', 'pfe', 'released', 'preprint', 'didn’t', 'wait', 'peerreview', 'mrna', 'NIAID', 'releasing', 'peerreviewed', 'journal', 'Big', 'difference', 'requires', 'complete', 'set', 'data', 'get', 'published', 'first', 'peerreviewed', 'data', 'get', 'look']",neutral
781,"['Options', 'Flow', 'Grid', 'Update', 'CAT', 'OptionsTrading', 'Caterpillar', 'Shares🔻157', '1274', 'OptionsFlow', 'optiontrading', 'stocks', 'stock', 'StockMarket', 'investing', 'Investment', 'httpstcoJj64hrH1R3', 'httpstcoEfxh5QF5yy', 'httpstcoRhDjz9fN13']",neutral
782,"['DIS', 'crushed', 'index', 'early', '2010s', 'recession', 'willing', 'bet', 'coming', 'recession', 'httpstcowPlcuqWjY3']",negative
783,"['AAPL', 'Apples', 'Handwriting', 'Wall', 'Intel', 'AMD', 'httpstcowGimZoIpp4', '1324', 'profits', '12', 'last', '14', 'years', 'buy', 'AIM', 'investing', 'book', 'get', 'free', 'newsltr', 'amp', 'learn', 'httpstcoCzS5PXZWco', 'httpstcoIHjBPabNd1', 'like', 'AAPL']",positive
784,"['Amidst', 'repercussions', 'coronavirus', 'COVID19', 'get', 'informed', 'educated', 'amp', 'stay', 'ahead', 'crowd', 'SUBSCRIBE', 'TODAY', 'httpstcoqBGEqptFRE', 'microcaps', 'stocks', 'microcapstocks', 'stockmarket', 'httpstcodXV6LvMnZc']",neutral
785,"['RT', 'LiveSquawk', 'Intel', 'Reiterated', 'Top', 'Pick', 'Stock', 'BAML', 'Price', 'Target', '70', 'INTC']",positive
786,"['big', 'story', 'today', 'AMZN', 'going', 'completing', 'ending', 'diagonal', 'anticipated', 'month', 'ago', 'httpstcoJRX6COtXF1', 'Elliottwave', 'XLC', 'SPX', 'NDX', 'httpstcoq8YLClRUqF']",negative
787,"['RT', 'SJosephBurns', 'Earnings', 'season', 'begins', 'httpstcoeDYHYwrKxe', 'JPM', 'PEP', 'NFLX', 'WFC', 'DAL', 'DPZ', 'C', 'BAC', 'UNH', 'JNJ', 'FAST', 'GS', 'ABT', 'FRC', '…']",neutral
788,"['RT', 'stealthebasis', 'capitalism', 'one', 'person', 'make', 'comment', 'tv', 'move', 'markets', 'every', 'asset', 'MASSIVELY', 'eith…']",positive
789,"['RT', 'NorthmanTrader', 'may', 'remember', 'original', 'chart', 'video', 'SPX', 'VIX', 'updated', 'httpstcoQW2Vdxd3WL']",neutral
790,"['Gartner', 'Inc', 'Sees', 'Large', 'Decline', 'Short', 'Interest', 'httpstcoryBGQzbylC', 'stocks']",negative
791,"['chigrl', 'SELL', 'EVERYTHING', 'BUY', 'AMZN']",neutral
792,"['RT', 'realJosephRich', 'Tim', 'Cook', 'furiously', 'trying', 'save', 'NASDAQ', 'buying', 'back', 'AAPL', 'stock', 'funded', 'debt', 'bought', 'Fed', 'lowest…']",negative
793,"['Currently', 'holding', 'QQQ', '1152021', '310C', '12122', '5C', 'left', 'lot', 'money', 'table', 'last', 'week', 'overall', 'I’m', 'happy', 'continued', 'growth', 'account', 'currently', '51', 'three', 'weeks', 'Excited', 'next', 'week']",positive
794,"['RT', 'unusualOA', 'Date', '06192020', 'Time', '0931', 'Ticker', 'NUAN', 'Exp', '071720', 'Strike', '25', 'Spot', '2410', 'Contracts', '283', '063', 'Premium', '…']",neutral
795,"['ES', '2nd', 'BIG', 'WIN', 'day', 'Short', 'ES', '3167', 'Exit', '3150', 'partial', 'Profit', '17', 'ES', 'pts', '850', 'algotrade', 'eosalgotrade', 'SPX', 'SPY', 'AMZN', 'AAPL', 'AMD', 'FB', 'SHOP', 'BYND', 'NVDA', 'GOOGL', 'MSFT', 'TSLA', 'BA', 'CMG', 'INTC', 'NFLX', 'JPM', 'BAC', 'YM', 'YMF', 'NQ', 'NQF', 'ES', 'ESF', 'GC', 'GLD', 'QQQ', 'httpstcoRrLAkUQXpU']",positive
796,"['RT', 'UPBOptionMil', 'largest', 'open', 'interest', 'increases', 'past', 'weeks', 'trading', 'action', '61', '65', 'HTZ', 'ZNGA', 'SNAP', 'BAC', 'MS', 'I…']",positive
797,"['RT', 'dynamicvol', 'Market', 'reminds', 'eye', 'storm', 'feel', 'Bear', 'Stearns', '2008', 'two', 'months', 'Bear', 'rescue…']",negative
798,"['AAPL', 'patent', '10707699', 'Interphase', 'transformer', 'based', 'rectifier', 'wireless', 'power', 'transfer', 'tech', 'IP', 'research', 'httpstcoDIr8TObqln', 'httpstcoy3Y1OjiK01']",neutral
799,"['Garrett46881741', 'much', 'pullback', 'entry', '2700', '2720', 'next', 'session', 'unless', 'surprise', 'negative', 'news', 'Longer', 'term', 'yes', 'pullback', 'current', '2767', 'expected', 'nearly', 'close', 'woods', 'Coronavirus', 'effect', 'Earnings', 'coming', 'key', 'esf', 'spx', 'spy', 'options', 'futures']",negative
800,"['httpstconpsA48b4gi', '3', 'months', '10', 'bucks', 'offer', '4', 'th', 'July', 'Week', 'INTC', 'MRNA', 'NFLX', 'RAD', 'CallsBullishStock', 'SL', '20']",neutral
801,"['AAPL', 'Shipment', 'estimates', 'cut', 'Apples', '5G', 'iPhones', 'Digitimes', 'httpstcoep9MWtz3ZL']",negative
802,"['Dont', 'get', 'perplexed', 'pullback', 'SP500', 'testing', 'TL4R', 'trendline', 'resistance', '2862', 'support', 'level', 'uptrend', 'fully', 'intact', 'Keep', 'eye', 'BULLISH', '50day600day', 'EMA', 'crossover', 'opinion', 'SPY', 'SPX', 'DJIA', 'DIA', 'DOW', 'NASDAQ', 'VIX', 'httpstcoV5ddDfV6yn']",positive
803,"['RT', 'Sarge986', 'Virus', 'Remains', 'Control', 'Unrealistic', 'VShaped', 'Recovery', 'Trading', '2', 'Stocks', 'GILD', 'MYL', 'MRNA', 'INO', 'JNJ', 'JPM', 'WFC', 'AMD', 'NVDA…']",neutral
804,"['RT', 'Lakshmi888', 'Top', 'left', 'hand', 'corner', 'contains', 'timeframe', 'charts', '15min', 'tf', 'looking', 'days', 'weekIF', 'plays', 'out…']",positive
805,"['RT', 'hannanmetals', 'Tune', 'Tues', 'July', '7th', 'JayTaylorMedia', 'Turning', 'Hard', 'Times', 'Good', 'Times', 'hannanmetals', 'CEO', 'Mike', 'Hudson', 'a…']",positive
806,"['RT', 'breakingoptions', 'ABT', 'BAC', 'MS', 'joblessclaims', 'bunch', 'traders', 'asking', 'think', 'market', 'open', 'of…']",neutral
807,"['SPY', 'barchart', 'Thurs', 'US', 'Exchanges', '52Week', 'New', 'Highs', '168', 'New', 'Lows', '10', 'Humm…', 'Every', 'stock', 'going', 'ESF', 'NQF', 'SPY', 'SPX', 'QQQ', 'IWM', 'Elliottwave', 'trading', 'futures', 'cme', 'mesf', 'markets', 'spy', 'aapl']",neutral
808,"['ALPP', 'SKDI', 'SNDD', 'GRNF', 'SHMP', 'CLWD', 'IPIX', 'Alpine', '4', 'Technologies', 'OTCMKTSALPP', 'Buy', 'Right', 'news', 'pennystocks', 'alpine4', 'alpp', 'stocks', 'stockmarket', 'pennystockpicks', 'pennystockinvesting', 'httpstco2bOHoPNjnT']",positive
809,"['GreenTeamToad', 'Stockcratez', 'Thanks', 'sharing', 'AI', 'future', 'Google', 'Fidelity', 'deals', 'MASSIVE', 'GOOG', 'GOOGL', 'FIS', 'SSFT']",positive
810,"['RT', 'exis10tial', 'point', 'airlines', 'going', 'make', 'sense', 'allocate', 'don’t', 'claim', 'know', 'specific', 'level', 'd…']",neutral
811,"['Interesting', 'read', 'effects', 'USOs', 'restructuring', 'well', 'increases', 'margin', 'requirements', 'happened', 'last', 'week', 'stocks', 'StockMarket', 'trading', 'investing', 'WallStreet', 'bolsa', 'BolsaMx', 'Nifty', 'sensex', 'httpstcoGTDQdVsBPq', 'httpstcoignEhnahGs']",positive
812,"['Weekly', 'Newsletter', 'going', 'Later', 'today', 'Outlook', 'Market', 'FAANG', 'amp', 'Individual', 'names', 'bigsmallcap', 'week', 'w', 'equityoptions', 'plays', 'SPY', 'AAPL', 'AMZN', 'NFLX', 'FB', 'etc', 'Free', 'Members', 'Link', 'Sign', 'Month', 'httpstcoZp4xc5dDO1']",positive
813,"['Short', 'Interest', 'Utah', 'Medical', 'Products', 'Inc', 'UTMD', 'Increases', '207', 'httpstcofvFLHPeXae', 'stocks']",positive
814,"['Youre', 'Getting', 'Second', 'Stimulus', 'Check', 'Itll', 'Probably', 'Happen', 'Aug', '8', 'themotleyfool', 'stocks', 'httpstcoXGjKWQ9KFr']",neutral
815,"['idex', 'izea', 'lk', 'fb', 'ibio', 'dow', 'spy', 'tsla', 'nkla', 'dkng', 'aapl', 'aal', 'zom', 'vxrt', 'ino', 'shop', 'aytu', 'ozsc', 'tops', 'ktov', 'ba', 'nvda', 'msft', 'spy', 'gnus', 'aezs', 'dloc', 'alerted', 'SOLO', '25', 'RAN', '65', '700', '200', 'GAIN', 'Daily', 'Alerts', '15', 'ONE', 'TIME', 'FEE', 'BEAT', '👇', '👇', 'httpstco33NfOdjf0i']",positive
816,"['RT', 'TriggerTrades', 'Levels', '📊', 'Notes', '📝', 'Trends', '📈', 'SPY', 'SPX', 'ESF', '⚠️', 'Massive', 'selloff', 'today', 'false', 'breakout', '❌', 'attempt⚠️', 'Minuette', 'wav…']",neutral
817,"['RT', 'btitrading', 'RIOT', 'HTGM', 'BBI', 'Latest', 'signals', 'given', 'algorithm', 'stocks', '1hour', 'charts', 'Join', 'winning', 'team', 'BTI', 'Mag…']",neutral
818,"['STOCKS', 'RECOMMENDED', 'US', '11th', 'MAY', '2020', 'Vodafone', 'Idea', 'Ltd', 'VodafoneIdea', 'Idea', 'Stocktotrade', 'Stockstowatch', 'Stocks', 'StocksInNews', 'TopGainer', 'Stocks', 'stockmarket', 'stockinfocus', 'stockmarketnews', 'StockTrading', 'httpstcoL41nqnvqvZ', 'httpstcoLAjEowOgZL']",positive
819,"['European', 'Stocks', 'push', 'higher', 'Trade', 'War', 'Threats', 'recede', '👌', 'httpstcoIybGWMAHHv', '👆', 'trading', 'tradingview', 'forex', 'eurusd', 'investing', 'investor', 'entrepreneur', 'stocks', 'forexlifestyle', 'wallstreet', 'forexsignals', 'business', 'forextrader', 'technicalanalysis', 'millionaire', 'billionaire', 'httpstco5rDzdSegyq']",negative
820,"['PFE', 'say', 'could', 'enroll', '30K', 'trial', 'four', 'weeks']",neutral
821,"['RT', 'PowerLunch', 'NJ', 'Governor', 'Phil', 'Murphy', 'adding', 'Merck', 'CEO', 'Ken', 'Frazier', 'commission', 'restarting', 'economy', 'Heres', 'said', 'about…']",neutral
822,"['RT', 'DeItaOne', 'COVID19', 'VACCINE', 'PFIZER', 'BIONTECH', 'SHOWS', 'POSITIVE', 'RESULTS', 'STAT', 'PFE']",positive
823,"['RT', 'moneycontrolcom', 'MarketsWithMC', 'Experts', 'say', 'stocks', 'likely', 'wealth', 'creators', 'next', '23', 'years', 'StockMarket…']",positive
824,"['elerianm', 'told', 'SP500', 'great', 'opportunity', 'get', '2200', 'points', 'httpstcoAutMjzbBLq']",positive
825,"['RT', 'stonksrus', 'twtr', 'msft', 'amzn', 'qqq', 'fb', 'nflx', 'xspa', 'googl', 'mrna', 'penn', 'nvda', 'aapl', 'spy', 'spx', 'Futures', 'bynd', 'mark', 'xspa', 'aint…']",neutral
826,"['RT', 'OphirGottlieb', 'AAPL', 'Apple', 'cuts', 'iPhone', 'prices', 'China', 'keep', 'momentum', 'going', 'economy', 'continues', 'reopen', 'httpstcoDc3ug1II8N']",negative
827,"['FB', 'facebook', 'still', 'hold', '220', 'support', 'plus', 'whatsapp', 'payment', 'start', 'Brazili', 'think', 'bullish', 'fb', 'httpstco0u19SoHjCm']",positive
828,"['RT', 'dannyvena', 'Teladocs', 'Preliminary', 'Results', 'Point', 'Blockbuster', 'First', 'Quarter', 'themotleyfool', 'stocks', 'telemedicine', 'telehealth', 'virtua…']",positive
829,"['Went', 'JPM', 'GS', 'WFC', 'BAC', 'earnings', 'transcripts', 'seems', 'like', 'consumer', 'side', 'loans', 'pretty', 'shaky', 'terms', 'tier', '1', 'ratio', 'PNC', 'BAC', 'bit', 'low']",positive
830,"['Boohoo', 'Manchester', 'fashion', 'giant', 'sees', 'revenue', 'soar', '£12bn', 'profit', 'tops', '£92m', '–', 'Northern', 'Financial', 'Review', '\u2066boohoo\u2069', '\u2066NastyGal\u2069', '\u2066OfficialPLT\u2069', '\u2066BaillieGifford\u2069', '\u2066SLAplc\u2069', '\u2066ASInvestments\u2069', '\u2066TEMIT\u2069', 'stocks', 'httpstcoFmbeQWDlsr']",positive
831,"['msft', 'gift', 'keeps', 'giving']",positive
832,"['start', 'Live', 'streaming', 'charts', 'every', 'Friday', 'morning', 'opening', 'bell', 'Bitcoin', 'stocks']",neutral
833,"['RT', 'thechartlife', 'Wall', 'Worry', 'losing', 'bricks', 'Great', 'society', 'maybe', 'stocks', 'good', 'news', 'selloff', 'thesis…']",positive
834,"['Kraft', 'Heinz', 'Daily', 'SP500', 'Short', 'Term', 'Range', '31', '34', 'Medium', 'Term', 'Large', 'range', '28', '34', 'Long', 'Term', 'Large', 'range', '20', '32', 'Short', 'Term', 'support', '31', 'must', 'hold', 'line', 'prevent', 'correction', '29', '28', '27']",positive
835,"['Forterra', 'Group', 'revenue', 'declined', '39', 'five', 'months', '31', 'May', '2020', 'httpstcoBYQ9BHGWfR', 'FORT', 'Trading', 'Shares', 'Stocks', 'Ratings', 'httpstcoSdCt01hSZj']",negative
836,"['48', 'million', 'jobs', 'added', 'June', 'strong', 'number', 'US', 'economy', 'still', '10', 'million', 'net', 'jobs', 'lost', 'coronavirus', 'outbreak', 'stocks', 'markets', 'economy', 'investing', 'financialservices', 'jobs', 'httpstco7LTYciJyW9']",positive
837,"['RT', 'JimScalpert', 'SPX', 'SPY', '💯', 'confirmed', 'Squirrel', 'pattern', '🐿️🐿️🐿️🐿️🐿️🐿️🐿️🥜🌰🥜🌰🥜🌰', 'httpstcoot7FNNT21s']",neutral
838,"['deep', 'would', 'SPX', 'dump', 'America', 'begged', 'NIRP', 'httpstcoA4duhI6hjd']",negative
839,"['RT', 'ETFProfessor', 'longterm', 'government', 'yields', 'continue', 'fall', 'United', 'States', 'yields', 'heavily', 'COVIDaffected', 'areas', 'hav…']",positive
840,"['JPMorgan', 'Chase', 'Q2', 'EPS', '138', 'Beats', '104', 'Estimate', 'Sales', '3300B', 'Beat', '3029B', 'Estimate', 'JPM']",neutral
841,"['Investors', 'Bancorp', 'ISBC', 'Scheduled', 'Post', 'Earnings', 'Wednesday', 'httpstcoQqU73xojVY', 'stocks']",neutral
842,"['RT', 'DisturbedDendro', 'ALERT', 'Twoyear', 'postdoc', 'Calgary', 'Alberta', 'focused', 'assessment', 'modelling', 'OldGrowth', 'forests', 'and…']",neutral
843,"['Peoples', 'Financial', 'Services', 'CORP', '329', 'Million', 'Stock', 'Holdings', 'Pfizer', 'PFE', 'httpstcoFBLtEZgK7i']",neutral
844,"['RT', 'SectorReports', 'Changes', 'Institutional', 'Ownership', 'Signals', 'Bullish', 'US', 'Stocks', 'SLS', 'VTVT', 'DUOT', 'httpstcoEUyMBFseV7', 'NASDAQ', 'NYSE…']",positive
845,"['Shannon', 'referred', 'get', 'freestock', 'Claim', 'stock', 'without', 'investing', 'money', 'first', 'Win', 'stock', 'like', 'Netflix', 'NFLX', 'Apple', 'AAPL', 'Microsoft', 'MSFT', 'Facebook', 'FB', 'Sign', 'join', 'Robinhood', 'using', 'link', 'httpstco9Vp20Q8qKz']",positive
846,"['Weebles', 'Wobble', 'Dont', 'Fall', 'FXE', 'ACWI', 'FXB', 'UUP', 'SPX', 'FXA', 'FXC', 'FXY', 'httpstcoLEIAtCoFoH']",neutral
847,"['RT', '247WallSt', 'Tuesday', 'Top', 'Analyst', 'Upgrades', 'Downgrades', 'Part', '2', 'HUM', 'INTC', 'KGC', 'LRCX', 'MU', 'MOH', 'MNTA', 'NFLX', 'NEOP', 'NVDA', 'QCOM', 'PETQ', 'SCCO…']",negative
848,"['Mastercard', 'update', 'switched', 'transactions', 'volume', 'httpstcop75eJNWAab']",neutral
849,"['Concho', 'Resources', 'Inc', 'CXO', 'Sees', 'Significant', 'Decrease', 'Short', 'Interest', 'httpstco9hQH7cRpix', 'stocks']",negative
850,"['RT', 'Lakshmi888', 'Harmonics', 'Charts', 'trading', 'SPX', 'SPX', 'ESF', 'ES', 'ESF', 'SPY', 'DOW', 'DOW', 'RTY', 'RUT', 'DAX', 'FTSE', 'NQ', 'NQ', 'httpstcoumuS8WOIKE']",neutral
851,"['Intraday', 'statistics', 'historical', 'direction', '14', 'different', 'instruments', 'forextrading', 'DAX', 'SP500', 'DJIA', 'natgas', 'Brent', 'crude', 'WTI', 'ftse100', 'nikkei', 'GOLD', 'NASDAQ100', 'EURUSD', 'Statistics', 'investments', 'stocks', 'trading', 'StockMarket', 'commodity', 'Commodities', 'Futures', 'httpstcopF6KzoQfLQ']",negative
852,"['MSFT', 'Bearish', 'Engulfing', 'Daily', 'appearances', 'since', '2010', '85', 'Close', '5', 'days', 'later', '±', 'Avg', '079', 'SD', '184', 'Worst', '378', 'Best', '678', '10', 'days', 'later', 'Avg', '132', 'SD', '323', 'Worst', '494', 'Best', '1885', '30', 'days', 'later', 'Avg', '224', 'SD', '563', 'Worst', '1442', 'Best', '3126']",negative
